Gene and Linked Enh,,,Functional annotation,,,,,,,,,,,,,,,,,,,,Astrocyte DE of enhancer genes in disease,,,,,,,ROSMAP DE,,,,,,,
Gene,LinkedEnh,Hit,AstAgeing_CombinedStudies,AstAgeing_Krawczyk2022,AstAgeing_Palmer2021,AstMarkers_Adult_Morabito2021,AstMarkers_AllAges_Herring2022,AstMarkers_CombinedStudies,AstMarkers_Foetal_Zhong2018,AstMarkers_Subtypes_Sadick2022,AstMaturation_CombinedStudies,AstMaturation_Herring2022,AstMaturation_Krawczyk2022,AstMaturation_Zhang2016,Housekeeping_CombinedStudies,Housekeeping_Eisenberg2013,Housekeeping_Lin2019,AstActivation_CombinedStudies,AstActivation_Leng2022_ProtocolKrencik,AstActivation_Leng2022_ProtocolLeng,AstActivation_Leng2022_ProtocolLi,AstActivation_Leng2022_ProtocolTCW,AD_Morabito2021,AD_Sadick2022,ASD_Gandal2022,Epilepsy_Zhang2016,GBM_Zhang2016,MS_Jakel2019,Peritumour_Krawczyk2022,cluster_id,logFC,logCPM,F,p_val,p_adj.loc,p_adj.glb,variable
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,0.09031961031,6.791642499,8.184923332,4.5608878105251301E-3,3.9314236270028398E-2,3.9314236270028398E-2,gpath_trio_second_vs_first
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,-0.1374897108,6.795167917,13.98603604,2.4341658599870999E-4,7.0028966923920697E-3,7.0028966923920697E-3,gpath_progression
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,-0.2424218101,6.853194949,14.45899219,2.32389629646526E-4,2.5475178826000301E-2,2.5475178826000301E-2,group_second_vs_first
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,-0.2175935009,6.778430588,30.36431576,1.08144981123234e-07,3.31098002667313e-06,3.31098002667313e-06,group_fourth_vs_first
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,0.1455688346,6.763956214,24.07137096,1.64288679745881e-06,8.0676009797711699E-4,8.0676009797711699E-4,plaq_d_trio_third_vs_second
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,0.1973132507,6.791951164,24.99866052,1.24990139878413e-06,2.7990293409776502E-4,2.7990293409776502E-4,gpath_progression
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,0.1147178851,6.778003346,13.05214979,3.6192110474977799E-4,4.6197668289272298E-3,4.6197668289272298E-3,amyloid_trio_second_vs_first
SMAD3,NA,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-1,Ast,-0.2018192791,6.720007386,20.69761664,1.09184724659688e-05,4.4133921503774798E-4,4.4133921503774798E-4,group_fourth_vs_third
SMAD7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,
SMAP1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,,,,,,,,
SMARCA4,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1144790789,6.26292281,14.14437396,2.24673619073253E-4,9.3735807571236097E-3,9.3735807571236097E-3,gpath_progression
SMARCA4,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.08906815209,6.272726489,12.04260216,6.0823165484913703E-4,1.72851970648823E-2,1.72851970648823E-2,plaq_n_trio_third_vs_second
SMARCA4,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.09286082942,6.26465148,13.50056116,2.8987208800547698E-4,4.7501751644503602E-3,4.7501751644503602E-3,gpath_trio_third_vs_second
SMARCB1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SMARCC1,NA,FALSE,0,0,0,0,0,0,0,0,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1058867039,6.673766648,8.982934189,3.1830751092083698E-3,2.76494487697568E-2,2.76494487697568E-2,group_fourth_vs_third
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1491318449,5.895982335,15.87163403,8.76693307744545e-05,2.2288448265603699E-3,2.2288448265603699E-3,gpath_trio_second_vs_first
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.107408379,5.905489429,23.23379872,2.05790566031629e-06,4.67606563713501e-05,4.67606563713501e-05,RUVr_results
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1913864885,5.901533718,28.28679277,2.22657860816621e-07,2.11614542777268e-05,2.11614542777268e-05,plaq_n_trio_second_vs_first
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.180693178,5.880905553,26.61298562,4.85441575208977e-07,2.94274324632217e-05,2.94274324632217e-05,amyloid_trio_second_vs_first
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1884176015,6.002412004,10.9881706,1.19057771363826E-3,3.4791582393901101E-2,3.4791582393901101E-2,group_fourth_vs_second
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.05481563698,5.898652632,8.957167309,2.9361144567037799E-3,3.8176608667440201E-2,3.8176608667440201E-2,cogn_ep_lv
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.08249633458,5.898650002,9.375917494,2.3478191963223699E-3,3.7762323953649E-2,3.7762323953649E-2,plaq_n
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2391491506,5.92639571,34.28001562,1.90327278564289e-08,7.5332764773672e-07,7.5332764773672e-07,group_fourth_vs_first
SMARCD3,NA,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2109507173,5.92074029,35.44109479,8.23722914064599e-09,6.21985684020051e-06,6.21985684020051e-06,plaq_d_trio_second_vs_first
SMC5,NA,FALSE,0,0,0,1,0,1,0,0,-1,-1,-1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Ast,0.1120240769,6.773729471,12.47542722,4.8625851295423399E-4,6.7916022202062203E-3,6.7916022202062203E-3,plaq_n_trio_second_vs_first
SMC5,NA,FALSE,0,0,0,1,0,1,0,0,-1,-1,-1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Ast,0.1495129933,6.774778492,21.29145334,6.13212289367941e-06,2.0414018798759799E-4,2.0414018798759799E-4,amyloid_trio_second_vs_first
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1670956914,4.924923083,9.315797857,2.5085565907022002E-3,2.1895534468314701E-2,2.1895534468314701E-2,gpath_trio_third_vs_second
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.247220647,4.917936605,18.94461971,1.91879492154027e-05,4.8718643497440499E-4,4.8718643497440499E-4,amyloid_trio_second_vs_first
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2301795418,4.928315009,16.77970743,5.60554345526327e-05,3.6926224334587802E-3,3.6926224334587802E-3,plaq_n_trio_third_vs_second
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2625019709,4.944375092,22.46611246,3.49500458614882e-06,1.6647631747963301E-4,1.6647631747963301E-4,plaq_n_trio_second_vs_first
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2312476936,4.88010039,13.59785893,2.9162805275019797E-4,1.09275133189303E-2,1.09275133189303E-2,gpath_progression
SMC5-AS1,NA,FALSE,0,0,0,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2500597492,4.932004864,19.11056249,1.77385562848254e-05,6.90221382575742E-4,6.90221382575742E-4,gpath_trio_second_vs_first
SMG5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.07137606782,6.997382822,10.2467566,1.5439019546773401E-3,1.62515995229193E-2,1.62515995229193E-2,tangles_trio_third_vs_second
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.07939589889,6.96910478,9.513889271,2.3398932481354501E-3,3.7495536717137103E-2,3.7495536717137103E-2,gpath_progression
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.1282043372,7.040038706,19.41927793,1.70099218059416e-05,2.3758779573255099E-4,2.3758779573255099E-4,group_fourth_vs_first
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.08734614245,7.01086768,16.54895893,6.29767109791564e-05,1.37119070019102E-3,1.37119070019102E-3,nft_trio_third_vs_second
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.0745341172,6.998653232,14.22341331,2.0123670235610501E-4,3.6887447618181601E-3,3.6887447618181601E-3,gpath_trio_third_vs_second
SMG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,-0.04462997578,7.007099245,8.837233491,3.13433402182418E-3,1.67562459982348E-2,1.67562459982348E-2,RUVr_results
SMG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-1,0,0,0,0,Ast,-0.04631570519,6.371249285,7.146606143,7.8255951421278298E-3,3.4694787488366602E-2,3.4694787488366602E-2,RUVr_results
SMG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-1,0,0,0,0,Ast,-0.0785204244,6.383021847,7.216222201,7.6919612803185702E-3,4.54453630745352E-2,4.54453630745352E-2,nft_trio_third_vs_second
SMG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-1,0,0,0,0,Ast,-0.1308809792,6.384995335,9.515334972,2.4205170030544799E-3,2.2732463898574799E-2,2.2732463898574799E-2,group_fourth_vs_third
SMIM19,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.1493222459,4.630908236,9.460560656,2.4076310959117099E-3,3.4833301656416703E-2,3.4833301656416703E-2,gpath_progression
SMIM19,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.2304780736,4.672517736,21.94187583,5.30709755000666e-06,7.42658975173455E-4,7.42658975173455E-4,gpath_progression
SMIM2-AS1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SMIM29,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2558727323,4.470308668,20.38750484,1.10161269652148e-05,1.2581875011079501E-3,1.2581875011079501E-3,gpath_progression
SMIM29,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.2647935888,4.485599591,20.06778451,1.2855654235007e-05,8.5839966789706896E-4,8.5839966789706896E-4,gpath_progression
SMIM29,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.195604365,4.543766682,15.13023043,1.2763740132474001E-4,1.0726565300728399E-2,1.0726565300728399E-2,plaq_d_trio_third_vs_second
SMIM7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SMNDC1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Ast,0.08412802424,3.627830147,8.748762265,3.2865205548708301E-3,1.7380677576598402E-2,1.7380677576598402E-2,RUVr_results
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,0.1955111099,6.33861714,25.28033403,1.08929402754037e-06,2.30442029619317e-05,2.30442029619317e-05,group_fourth_vs_first
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,-0.5584406612,6.290278278,8.510277887,3.74073116402943E-3,3.9422685854817403E-2,3.9422685854817403E-2,cogng_random_slope
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,0.0976594081,6.326603501,9.614092264,2.1488515438416898E-3,2.0496696833055002E-2,2.0496696833055002E-2,tangles_trio_third_vs_second
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,0.05729809544,6.293869621,7.77327503,5.5617016688893099E-3,2.6485879547225599E-2,2.6485879547225599E-2,RUVr_results
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,0.127874123,6.304831397,16.5645802,6.24490503077468e-05,4.7938105957912201E-3,4.7938105957912201E-3,amyloid_trio_third_vs_second
SMOX,NA,FALSE,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,Ast,0.0938340263,6.316813321,8.715870472,3.4439723166458402E-3,2.5699482229258799E-2,2.5699482229258799E-2,nft_trio_third_vs_second
SMPD4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SMPDL3A,NA,FALSE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-3,-1,-1,-1,0,0,0,0,0,0,0,0,,,,,,,,
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.2076880775,7.468609811,43.5209859,2.34959705968354e-10,7.72609216362307e-08,7.72609216362307e-08,nft_trio_third_vs_second
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.009889603287,7.486384833,11.15241299,9.1855550837897004E-4,1.8852149211867598E-2,1.8852149211867598E-2,tangles
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.2540959889,7.485626984,46.79980191,9.13386837859758e-11,7.21259081717871e-09,7.21259081717871e-09,group_fourth_vs_first
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1063959188,7.482156721,14.33596901,1.7649165375061601E-4,8.6282424283432007E-3,8.6282424283432007E-3,plaq_n
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1425940991,7.482157622,14.86937444,1.3433022308677599E-4,6.8740660608378598E-3,6.8740660608378598E-3,gpath
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1758949074,7.506427268,21.69328828,5.98414218356373e-06,5.1434667251953404E-4,5.1434667251953404E-4,gpath_progression
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.215232298,7.394167165,15.96070818,1.08039897764653E-4,9.5454197393471992E-3,9.5454197393471992E-3,group_fourth_vs_second
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1658351537,7.414084791,14.87973903,1.6874267358775799E-4,3.2792326233887698E-3,3.2792326233887698E-3,group_fourth_vs_third
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.109285292,7.482159746,14.54152552,1.58852019303807E-4,6.3715109189088296E-3,6.3715109189088296E-3,nft
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1389994285,7.471605132,20.85670544,7.66371703712847e-06,3.2657952208179898E-4,3.2657952208179898E-4,gpath_trio_third_vs_second
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1298546022,7.485402091,40.11957659,6.57952421626896e-10,5.01756319342045e-08,5.01756319342045e-08,RUVr_results
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1163199587,7.48215927,11.97519597,5.9749223429006199E-4,1.5937089711975699E-2,1.5937089711975699E-2,gpath_3neocort
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.1497165013,7.471151852,23.19555857,2.5188457506302e-06,1.2844445218445399E-4,1.2844445218445399E-4,tangles_trio_third_vs_second
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,-0.09169349524,7.464187284,9.517479811,2.2552353236071601E-3,4.6363234891517703E-2,4.6363234891517703E-2,amyloid_trio_third_vs_second
SMURF2,NA,FALSE,0,0,0,1,1,2,0,0,-1,0,-1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,-1,Ast,0.8275231655,7.481970608,10.13653575,1.57347826672767E-3,1.88300727501827E-2,1.88300727501827E-2,cognep_random_slope
SNAP47,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1599152736,4.023808842,7.317092025,7.6085757619789697E-3,4.9905145564724099E-2,4.9905145564724099E-2,group_fourth_vs_third
SNAP47,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,-0.1392384877,4.050144146,9.476533534,2.29811813561301E-3,1.8450814483789602E-2,1.8450814483789602E-2,amyloid_trio_second_vs_first
SNAPC2,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNAPC4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,
SNAPC5,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNF8,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNHG1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,
SNHG10,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.1523070167,2.345752111,10.74346927,1.1401965234625799E-3,7.6291755361973202E-3,7.6291755361973202E-3,RUVr_results
SNHG10,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ast,0.2560732017,2.383724402,7.451826964,6.8957995123305298E-3,3.02183785772485E-2,3.02183785772485E-2,group_fourth_vs_first
SNHG16,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
SNHG20,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNHG4,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNHG6,NA,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
SNHG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.220126834,4.1105448,11.40218738,9.3120502644296495E-4,1.1569840812149601E-2,1.1569840812149601E-2,group_fourth_vs_third
SNHG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,-0.1837197786,4.199170814,14.89619003,1.4274910832299401E-4,3.6097871659106301E-2,3.6097871659106301E-2,tangles_trio_second_vs_first
SNHG7,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Ast,0.07022863299,4.137366665,9.026866443,2.8286554790147998E-3,3.7881844067005899E-2,3.7881844067005899E-2,cogn_global_lv
SNIP1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1084699992,3.150983784,9.685541226,1.9912728985173401E-3,2.8647256976523199E-2,2.8647256976523199E-2,nft
SNIP1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1084495959,3.166024524,9.079148412,2.7538721485450899E-3,1.51191383145469E-2,1.51191383145469E-2,RUVr_results
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,0.6088499461,5.857757708,7.488397067,6.5013704976981798E-3,4.8333786416823399E-2,4.8333786416823399E-2,cognep_random_slope
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.1358119351,5.844520407,10.15284235,1.74833860577241E-3,1.8340011478407098E-2,1.8340011478407098E-2,group_fourth_vs_third
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.007595424982,5.863182778,8.163992965,4.4977116384071402E-3,4.68855817404569E-2,4.68855817404569E-2,tangles
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.1315315604,5.86449043,16.47064786,6.54691507602965e-05,1.4097510107930001E-3,1.4097510107930001E-3,nft_trio_third_vs_second
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.07905119601,5.870937004,15.0302876,1.24091513363553E-4,1.30779267743762E-3,1.30779267743762E-3,RUVr_results
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.1134520139,5.877966963,8.523947064,3.9021499156258999E-3,1.9396445404845301E-2,1.9396445404845301E-2,group_fourth_vs_first
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,0.7034164911,5.858391835,9.491702943,2.21399316971412E-3,2.8340272823274001E-2,2.8340272823274001E-2,cogng_random_slope
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.1482429796,5.868642303,21.27833789,6.25312297781201e-06,2.8384452121666998E-4,2.8384452121666998E-4,gpath_trio_third_vs_second
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,-0.1037873526,5.869797385,9.353006589,2.4646512912992599E-3,2.2531787686455799E-2,2.2531787686455799E-2,tangles_trio_third_vs_second
SNRK,NA,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,Ast,0.6000157887,5.861696578,9.272743258,2.4898177503003801E-3,4.89501224700159E-2,4.89501224700159E-2,cognse_random_slope
SNRPA,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.1300481162,4.49075767,7.561752941,6.5019481231666197E-3,2.8897345921602299E-2,2.8897345921602299E-2,group_fourth_vs_first
SNRPA1,NA,FALSE,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,Ast,0.1617969702,4.513429606,14.12116755,2.28889662858429E-4,3.1087911388746E-2,3.1087911388746E-2,social_isolation_lv
